TIME,CH1
-5.000000e+00,0.255391
-4.999000e+00,0.217344
-4.998000e+00,0.230391
-4.997000e+00,0.136875
-4.996000e+00,-0.0278125
-4.995000e+00,-0.129453
-4.994000e+00,-0.307969
-4.993000e+00,-0.409219
-4.992000e+00,-0.529609
-4.991000e+00,-0.593281
-4.990000e+00,-0.644219
-4.989000e+00,-0.457578
-4.988000e+00,-0.509531
-4.987000e+00,-0.335313
-4.986000e+00,-0.1775
-4.985000e+00,-0.0575
-4.984000e+00,0.0973438
-4.983000e+00,0.112969
-4.982000e+00,0.242969
-4.981000e+00,0.346484
-4.980000e+00,0.376172
-4.979000e+00,0.338125
-4.978000e+00,0.33125
-4.977000e+00,0.261875
-4.976000e+00,0.265
-4.975000e+00,0.265
-4.974000e+00,0.285938
-4.973000e+00,0.343672
-4.972000e+00,0.193047
-4.971000e+00,0.155469
-4.970000e+00,0.277813
-4.969000e+00,0.220859
-4.968000e+00,0.189531
-4.967000e+00,0.0775781
-4.966000e+00,-0.043125
-4.965000e+00,-0.142344
-4.964000e+00,-0.355391
-4.963000e+00,-0.53875
-4.962000e+00,-0.575859
-4.961000e+00,-0.535625
-4.960000e+00,-0.576797
-4.959000e+00,-0.509375
-4.958000e+00,-0.515156
-4.957000e+00,-0.246875
-4.956000e+00,-0.0991406
-4.955000e+00,-0.00351563
-4.954000e+00,0.0828125
-4.953000e+00,0.172031
-4.952000e+00,0.300938
-4.951000e+00,0.338828
-4.950000e+00,0.425781
-4.949000e+00,0.3175
-4.948000e+00,0.301875
-4.947000e+00,0.239141
-4.946000e+00,0.251563
-4.945000e+00,0.340625
-4.944000e+00,0.297266
-4.943000e+00,0.259688
-4.942000e+00,0.17375
-4.941000e+00,0.211953
-4.940000e+00,0.260469
-4.939000e+00,0.210703
-4.938000e+00,0.149297
-4.937000e+00,0.0217188
-4.936000e+00,-0.0798438
-4.935000e+00,-0.254531
-4.934000e+00,-0.383125
-4.933000e+00,-0.505469
-4.932000e+00,-0.576016
-4.931000e+00,-0.645391
-4.930000e+00,-0.535625
-4.929000e+00,-0.54875
-4.928000e+00,-0.364531
-4.927000e+00,-0.171406
-4.926000e+00,-0.0876563
-4.925000e+00,0.0778125
-4.924000e+00,0.0902344
-4.923000e+00,0.189922
-4.922000e+00,0.339844
-4.921000e+00,0.376016
-4.920000e+00,0.402188
-4.919000e+00,0.282656
-4.918000e+00,0.280313
-4.917000e+00,0.268437
-4.916000e+00,0.278438
-4.915000e+00,0.3
-4.914000e+00,0.33125
-4.913000e+00,0.225156
-4.912000e+00,0.181016
-4.911000e+00,0.226719
-4.910000e+00,0.211719
-4.909000e+00,0.2125
-4.908000e+00,0.100547
-4.907000e+00,-0.0184375
-4.906000e+00,-0.0688281
-4.905000e+00,-0.31625
-4.904000e+00,-0.454766
-4.903000e+00,-0.561641
-4.902000e+00,-0.610625
-4.901000e+00,-0.590938
-4.900000e+00,-0.556016
-4.899000e+00,-0.515156
-4.898000e+00,-0.255
-4.897000e+00,-0.167813
-4.896000e+00,-0.0225781
-4.895000e+00,0.121875
-4.894000e+00,0.129141
-4.893000e+00,0.262031
-4.892000e+00,0.329688
-4.891000e+00,0.395469
-4.890000e+00,0.295313
-4.889000e+00,0.338672
-4.888000e+00,0.260469
-4.887000e+00,0.2325
-4.886000e+00,0.315469
-4.885000e+00,0.313516
-4.884000e+00,0.295859
-4.883000e+00,0.215234
-4.882000e+00,0.157656
-4.881000e+00,0.265781
-4.880000e+00,0.202969
-4.879000e+00,0.170703
-4.878000e+00,0.0672656
-4.877000e+00,-0.0198438
-4.876000e+00,-0.156641
-4.875000e+00,-0.363359
-4.874000e+00,-0.506797
-4.873000e+00,-0.625234
-4.872000e+00,-0.569375
-4.871000e+00,-0.603594
-4.870000e+00,-0.522344
-4.869000e+00,-0.453984
-4.868000e+00,-0.178125
-4.867000e+00,-0.112891
-4.866000e+00,0.0480469
-4.865000e+00,0.0822656
-4.864000e+00,0.134375
-4.863000e+00,0.278594
-4.862000e+00,0.373203
-4.861000e+00,0.421875
-4.860000e+00,0.302266
-4.859000e+00,0.290625
-4.858000e+00,0.251563
-4.857000e+00,0.287109
-4.856000e+00,0.336719
-4.855000e+00,0.294531
-4.854000e+00,0.24375
-4.853000e+00,0.196563
-4.852000e+00,0.236016
-4.851000e+00,0.202734
-4.850000e+00,0.178281
-4.849000e+00,0.160781
-4.848000e+00,0.0602344
-4.847000e+00,-0.0371875
-4.846000e+00,-0.298828
-4.845000e+00,-0.4125
-4.844000e+00,-0.544297
-4.843000e+00,-0.632031
-4.842000e+00,-0.6075
-4.841000e+00,-0.574609
-4.840000e+00,-0.48875
-4.839000e+00,-0.297266
-4.838000e+00,-0.222031
-4.837000e+00,-0.0534375
-4.836000e+00,0.112734
-4.835000e+00,0.0855469
-4.834000e+00,0.140781
-4.833000e+00,0.342891
-4.832000e+00,0.391719
-4.831000e+00,0.410156
-4.830000e+00,0.278047
-4.829000e+00,0.2675
-4.828000e+00,0.297266
-4.827000e+00,0.305625
-4.826000e+00,0.268047
-4.825000e+00,0.323906
-4.824000e+00,0.252188
-4.823000e+00,0.179063
-4.822000e+00,0.231953
-4.821000e+00,0.164688
-4.820000e+00,0.210938
-4.819000e+00,0.149844
-4.818000e+00,0.008125
-4.817000e+00,-0.100156
-4.816000e+00,-0.359219
-4.815000e+00,-0.499766
-4.814000e+00,-0.639766
-4.813000e+00,-0.583203
-4.812000e+00,-0.585
-4.811000e+00,-0.485781
-4.810000e+00,-0.489297
-4.809000e+00,-0.270234
-4.808000e+00,-0.122813
-4.807000e+00,-0.0124219
-4.806000e+00,0.0944531
-4.805000e+00,0.0911719
-4.804000e+00,0.264375
