TIME,CH1
-5.000000e+00,0.236953
-4.999000e+00,-0.0149219
-4.998000e+00,-0.115312
-4.997000e+00,0.440469
-4.996000e+00,-0.186797
-4.995000e+00,-0.0657031
-4.994000e+00,-0.0746875
-4.993000e+00,-0.375547
-4.992000e+00,0.243594
-4.991000e+00,-0.204531
-4.990000e+00,-0.283203
-4.989000e+00,0.014375
-4.988000e+00,-0.115625
-4.987000e+00,-0.00289062
-4.986000e+00,0.0214063
-4.985000e+00,-0.109063
-4.984000e+00,-0.107266
-4.983000e+00,0.112422
-4.982000e+00,0.095625
-4.981000e+00,0.0950781
-4.980000e+00,0.145859
-4.979000e+00,-0.0316406
-4.978000e+00,0.126172
-4.977000e+00,0.169297
-4.976000e+00,-0.0807031
-4.975000e+00,-0.0783594
-4.974000e+00,0.0970312
-4.973000e+00,0.0835938
-4.972000e+00,0.0782031
-4.971000e+00,0.128125
-4.970000e+00,-0.0757813
-4.969000e+00,0.222344
-4.968000e+00,-0.00445313
-4.967000e+00,-0.206484
-4.966000e+00,0.259766
-4.965000e+00,-0.291641
-4.964000e+00,-0.142734
-4.963000e+00,-0.00140625
-4.962000e+00,-0.291797
-4.961000e+00,0.131562
-4.960000e+00,-0.0929688
-4.959000e+00,-0.236563
-4.958000e+00,-0.0946875
-4.957000e+00,0.011875
-4.956000e+00,-0.0517188
-4.955000e+00,-0.0153125
-4.954000e+00,0.0439063
-4.953000e+00,-0.025625
-4.952000e+00,0.179063
-4.951000e+00,0.0935156
-4.950000e+00,0.0690625
-4.949000e+00,0.137813
-4.948000e+00,-0.00140625
-4.947000e+00,-0.0275781
-4.946000e+00,0.0559375
-4.945000e+00,0.0096875
-4.944000e+00,0.0620313
-4.943000e+00,0.112422
-4.942000e+00,-0.016875
-4.941000e+00,0.0794531
-4.940000e+00,0.0979688
-4.939000e+00,-0.0992969
-4.938000e+00,0.458359
-4.937000e+00,-0.287344
-4.936000e+00,-0.370547
-4.935000e+00,0.214766
-4.934000e+00,-0.203594
-4.933000e+00,0.0472656
-4.932000e+00,-0.187812
-4.931000e+00,-0.25
-4.930000e+00,0.0742188
-4.929000e+00,-0.0765625
-4.928000e+00,-0.0567969
-4.927000e+00,-0.196016
-4.926000e+00,-0.0347656
-4.925000e+00,0.0666406
-4.924000e+00,0.113281
-4.923000e+00,0.0925781
-4.922000e+00,-0.0180469
-4.921000e+00,0.151484
-4.920000e+00,0.0985156
-4.919000e+00,0.0689844
-4.918000e+00,0.0340625
-4.917000e+00,-0.0897656
-4.916000e+00,0.031875
-4.915000e+00,0.193984
-4.914000e+00,0.0978125
-4.913000e+00,-0.0610156
-4.912000e+00,0.206484
-4.911000e+00,-0.0192969
-4.910000e+00,0.135547
-4.909000e+00,-0.035625
-4.908000e+00,-0.399297
-4.907000e+00,0.453125
-4.906000e+00,-0.176875
-4.905000e+00,-0.235078
-4.904000e+00,-0.0025
-4.903000e+00,-0.241797
-4.902000e+00,0.186016
-4.901000e+00,-0.191484
-4.900000e+00,-0.255469
-4.899000e+00,-0.0871094
-4.898000e+00,-0.0575781
-4.897000e+00,0.0577344
-4.896000e+00,-0.04375
-4.895000e+00,0.0771875
-4.894000e+00,-0.0334375
-4.893000e+00,0.149531
-4.892000e+00,0.157266
-4.891000e+00,0.0555469
-4.890000e+00,0.0600781
-4.889000e+00,-0.0530469
-4.888000e+00,-0.0301562
-4.887000e+00,0.171875
-4.886000e+00,0.0945312
-4.885000e+00,0.0130469
-4.884000e+00,0.0535156
-4.883000e+00,0.0260156
-4.882000e+00,0.0116406
-4.881000e+00,0.382188
-4.880000e+00,-0.205625
-4.879000e+00,0.0715625
-4.878000e+00,-0.153359
-4.877000e+00,-0.268906
-4.876000e+00,0.382969
-4.875000e+00,-0.294922
-4.874000e+00,-0.181406
-4.873000e+00,-0.0701563
-4.872000e+00,-0.186406
-4.871000e+00,0.147734
-4.870000e+00,-0.241016
-4.869000e+00,-0.193281
-4.868000e+00,-0.0960156
-4.867000e+00,0.134766
-4.866000e+00,0.154375
-4.865000e+00,-0.0492187
-4.864000e+00,0.0071875
-4.863000e+00,0.0419531
-4.862000e+00,0.255078
-4.861000e+00,0.0961719
-4.860000e+00,-0.159844
-4.859000e+00,-0.0446875
-4.858000e+00,0.194844
-4.857000e+00,0.180391
-4.856000e+00,0.0307031
-4.855000e+00,-0.0402344
-4.854000e+00,-0.0138281
-4.853000e+00,0.213828
-4.852000e+00,-0.102109
-4.851000e+00,-0.18625
-4.850000e+00,0.439766
-4.849000e+00,-0.251406
-4.848000e+00,0.227266
-4.847000e+00,-0.155469
-4.846000e+00,-0.326641
-4.845000e+00,0.228438
-4.844000e+00,-0.290625
-4.843000e+00,0.0134375
-4.842000e+00,-0.171641
-4.841000e+00,-0.359609
-4.840000e+00,0.0764062
-4.839000e+00,0.0171094
-4.838000e+00,0.018125
-4.837000e+00,-0.0703906
-4.836000e+00,0.0789844
-4.835000e+00,0.0589063
-4.834000e+00,0.150234
-4.833000e+00,0.119141
-4.832000e+00,-0.110625
-4.831000e+00,-0.00234375
-4.830000e+00,0.124609
-4.829000e+00,0.106484
-4.828000e+00,0.0892187
-4.827000e+00,0.0254688
-4.826000e+00,0.0292969
-4.825000e+00,0.099375
-4.824000e+00,0.190156
-4.823000e+00,-0.0599219
-4.822000e+00,0.103672
-4.821000e+00,-0.213047
-4.820000e+00,-0.109219
-4.819000e+00,0.427266
-4.818000e+00,-0.285234
-4.817000e+00,-0.00210938
-4.816000e+00,-0.155469
-4.815000e+00,-0.219844
-4.814000e+00,0.216406
-4.813000e+00,-0.340625
-4.812000e+00,-0.2475
-4.811000e+00,-0.0678125
-4.810000e+00,-0.0485937
-4.809000e+00,0.023125
-4.808000e+00,0.0497656
-4.807000e+00,0.0398438
-4.806000e+00,-0.0375
-4.805000e+00,0.158438
-4.804000e+00,0.0539063
-4.803000e+00,0.0288281
-4.802000e+00,0.0346094
-4.801000e+00,-0.0236719
-4.800000e+00,0.110469
-4.799000e+00,0.170547
-4.798000e+00,0.00328125
-4.797000e+00,0.0364063
-4.796000e+00,0.0771875
-4.795000e+00,-0.0128125
-4.794000e+00,-0.0101563
-4.793000e+00,0.134141
-4.792000e+00,-0.055625
-4.791000e+00,0.298828
-4.790000e+00,-0.180547
-4.789000e+00,-0.169922
-4.788000e+00,0.229453
-4.787000e+00,-0.296094
-4.786000e+00,-0.0244531
-4.785000e+00,-0.112344
-4.784000e+00,-0.279219
-4.783000e+00,-0.0207813
-4.782000e+00,-0.192891
-4.781000e+00,-0.107266
-4.780000e+00,0.0416406
-4.779000e+00,0.0495312
-4.778000e+00,-0.020625
-4.777000e+00,0.0653125
-4.776000e+00,0.080625
-4.775000e+00,0.0096875
-4.774000e+00,0.0675
-4.773000e+00,0.00617188
-4.772000e+00,0.0757813
-4.771000e+00,0.161953
-4.770000e+00,0.0361719
-4.769000e+00,-0.0065625
-4.768000e+00,0.106719
-4.767000e+00,0.104922
-4.766000e+00,-0.0065625
-4.765000e+00,-0.0767969
-4.764000e+00,-0.0628125
-4.763000e+00,0.245
-4.762000e+00,0.147578
-4.761000e+00,-0.165078
-4.760000e+00,0.0189062
-4.759000e+00,-0.0723437
-4.758000e+00,0.0396094
-4.757000e+00,-0.0659375
-4.756000e+00,-0.3
-4.755000e+00,-0.139766
-4.754000e+00,-0.0591406
-4.753000e+00,-0.147891
-4.752000e+00,-0.109063
-4.751000e+00,-0.0460156
-4.750000e+00,-0.0040625
-4.749000e+00,0.0697656
-4.748000e+00,0.0830469
-4.747000e+00,-0.0449219
-4.746000e+00,0.110391
-4.745000e+00,-0.0120313
-4.744000e+00,0.0472656
-4.743000e+00,0.190859
-4.742000e+00,0.0875
-4.741000e+00,-0.0703906
-4.740000e+00,0.0992969
-4.739000e+00,0.135547
-4.738000e+00,0.0659375
-4.737000e+00,0.00625
-4.736000e+00,-0.164062
-4.735000e+00,0.122031
-4.734000e+00,0.156328
-4.733000e+00,0.0845313
-4.732000e+00,-0.003125
-4.731000e+00,-0.0901563
-4.730000e+00,0.0698437
-4.729000e+00,-0.109297
