TIME,CH1
-5.000000e+00,-0.00585938
-4.999000e+00,-0.031875
-4.998000e+00,0.0125781
-4.997000e+00,0.0450781
-4.996000e+00,-0.0569531
-4.995000e+00,-0.0728906
-4.994000e+00,0.0272656
-4.993000e+00,-0.0194531
-4.992000e+00,0.003125
-4.991000e+00,0.00625
-4.990000e+00,-0.0829688
-4.989000e+00,-0.0275781
-4.988000e+00,-0.0078125
-4.987000e+00,-0.0260156
-4.986000e+00,-0.00367188
-4.985000e+00,0.0390625
-4.984000e+00,-0.0120313
-4.983000e+00,0.00507813
-4.982000e+00,0.0040625
-4.981000e+00,0.0563281
-4.980000e+00,0.0735156
-4.979000e+00,0.0428125
-4.978000e+00,0.0297656
-4.977000e+00,0.0203906
-4.976000e+00,0.0829688
-4.975000e+00,0.0685937
-4.974000e+00,0.0163281
-4.973000e+00,0.0126563
-4.972000e+00,-0.0360156
-4.971000e+00,0.0188281
-4.970000e+00,0.020625
-4.969000e+00,-0.00140625
-4.968000e+00,0.0025
-4.967000e+00,-0.0365625
-4.966000e+00,-0.0519531
-4.965000e+00,0.0025
-4.964000e+00,-0.0104688
-4.963000e+00,-0.0376563
-4.962000e+00,0.00929687
-4.961000e+00,-0.0458594
-4.960000e+00,-0.0271875
-4.959000e+00,-0.0133594
-4.958000e+00,-0.029375
-4.957000e+00,-0.0164844
-4.956000e+00,0.0361719
-4.955000e+00,-0.0249219
-4.954000e+00,0.0457031
-4.953000e+00,0.0282031
-4.952000e+00,0.00546875
-4.951000e+00,0.0814844
-4.950000e+00,0.026875
-4.949000e+00,0.0573437
-4.948000e+00,0.0794531
-4.947000e+00,-0.00195312
-4.946000e+00,0.0388281
-4.945000e+00,0.0614844
-4.944000e+00,0.0384375
-4.943000e+00,-0.0663281
-4.942000e+00,0.00875
-4.941000e+00,0.0689844
-4.940000e+00,0.00015625
-4.939000e+00,-0.0367188
-4.938000e+00,-0.0410156
-4.937000e+00,-0.0454688
-4.936000e+00,-0.0176563
-4.935000e+00,0.0153906
-4.934000e+00,-0.0377344
-4.933000e+00,-0.00953125
-4.932000e+00,-0.0186719
-4.931000e+00,-0.0316406
-4.930000e+00,-0.0378906
-4.929000e+00,-0.008125
-4.928000e+00,-0.0172656
-4.927000e+00,0.0435156
-4.926000e+00,-0.0335937
-4.925000e+00,0.000546875
-4.924000e+00,0.008125
-4.923000e+00,0.0324219
-4.922000e+00,0.104219
-4.921000e+00,0.0155469
-4.920000e+00,0.0670313
-4.919000e+00,0.0760156
-4.918000e+00,-0.0240625
-4.917000e+00,0.0670313
-4.916000e+00,0.09375
-4.915000e+00,0.038125
-4.914000e+00,-0.0958594
-4.913000e+00,0.0021875
-4.912000e+00,0.044375
-4.911000e+00,0.011875
-4.910000e+00,-0.0096875
-4.909000e+00,-0.00625
-4.908000e+00,-0.0845313
-4.907000e+00,-0.0445313
-4.906000e+00,0.0217969
-4.905000e+00,-0.0282031
-4.904000e+00,0.00992188
-4.903000e+00,-0.0126563
-4.902000e+00,-0.0557813
-4.901000e+00,-0.0235156
-4.900000e+00,0.00273438
-4.899000e+00,-0.0149219
-4.898000e+00,0.00695313
-4.897000e+00,-0.00273438
-4.896000e+00,-0.0250781
-4.895000e+00,0.0441406
-4.894000e+00,-0.00460937
-4.893000e+00,0.0878125
-4.892000e+00,0.0534375
-4.891000e+00,0.0419531
-4.890000e+00,0.0330469
-4.889000e+00,0.00546875
-4.888000e+00,0.0651562
-4.887000e+00,0.11375
-4.886000e+00,0.0147656
-4.885000e+00,-0.0666406
-4.884000e+00,0.00484375
-4.883000e+00,0.0317188
-4.882000e+00,0.00992188
-4.881000e+00,-0.0169531
-4.880000e+00,-0.0134375
-4.879000e+00,-0.026875
-4.878000e+00,-0.0433594
-4.877000e+00,-0.0192187
-4.876000e+00,-0.0225781
-4.875000e+00,0.0325
-4.874000e+00,0.00757812
-4.873000e+00,-0.0896094
-4.872000e+00,-0.0521094
-4.871000e+00,0.0105469
-4.870000e+00,0.01375
-4.869000e+00,0.00234375
-4.868000e+00,-0.00617188
-4.867000e+00,-0.04875
-4.866000e+00,0.0355469
-4.865000e+00,0.0346094
-4.864000e+00,0.0503125
-4.863000e+00,0.09625
-4.862000e+00,0.0707813
-4.861000e+00,-0.00390625
-4.860000e+00,0.0246875
-4.859000e+00,0.031875
-4.858000e+00,0.0932812
-4.857000e+00,0.0380469
-4.856000e+00,-0.0388281
-4.855000e+00,-0.0128125
-4.854000e+00,0.0511719
-4.853000e+00,0.0209375
-4.852000e+00,-0.0203906
-4.851000e+00,-0.0386719
-4.850000e+00,-0.0210156
-4.849000e+00,-0.0385156
-4.848000e+00,-0.0471875
-4.847000e+00,-0.00101563
-4.846000e+00,0.0232812
-4.845000e+00,-0.000625
-4.844000e+00,-0.0560156
-4.843000e+00,-0.0492187
-4.842000e+00,-0.0236719
-4.841000e+00,0.0276563
-4.840000e+00,0.003125
-4.839000e+00,-0.0414062
-4.838000e+00,-0.043125
-4.837000e+00,0.0347656
-4.836000e+00,0.0595313
-4.835000e+00,0.0271875
-4.834000e+00,0.0860937
-4.833000e+00,0.0423437
-4.832000e+00,0.0454688
-4.831000e+00,0.0188281
-4.830000e+00,0.0021875
-4.829000e+00,0.0792969
-4.828000e+00,0.0814844
-4.827000e+00,0.00851563
-4.826000e+00,-0.0798438
-4.825000e+00,0.0407812
-4.824000e+00,0.0909375
-4.823000e+00,-0.00210938
-4.822000e+00,-0.0258594
-4.821000e+00,-0.0185156
-4.820000e+00,-0.100312
-4.819000e+00,-0.03125
-4.818000e+00,0.0455469
-4.817000e+00,-0.000234375
-4.816000e+00,-0.0297656
-4.815000e+00,-0.0411719
-4.814000e+00,-0.0284375
-4.813000e+00,-0.0135937
-4.812000e+00,0.00820313
-4.811000e+00,-0.0217969
-4.810000e+00,-0.0511719
-4.809000e+00,-0.0214063
-4.808000e+00,0.0428125
-4.807000e+00,0.0460156
-4.806000e+00,0.0359375
-4.805000e+00,0.104609
-4.804000e+00,0.00179688
-4.803000e+00,0.058125
-4.802000e+00,0.0373438
-4.801000e+00,-0.0219531
-4.800000e+00,0.0847656
-4.799000e+00,0.0807031
-4.798000e+00,0.0408594
-4.797000e+00,-0.0717187
-4.796000e+00,0.0103125
-4.795000e+00,0.0628125
-4.794000e+00,-0.0109375
-4.793000e+00,0.0157813
-4.792000e+00,-0.00695313
-4.791000e+00,-0.1275
-4.790000e+00,-0.0225781
-4.789000e+00,0.0544531
-4.788000e+00,-0.00546875
-4.787000e+00,-0.0165625
-4.786000e+00,-0.0371094
-4.785000e+00,-0.0824219
-4.784000e+00,0.0078125
-4.783000e+00,0.0139844
-4.782000e+00,-0.0125781
-4.781000e+00,-0.0392969
-4.780000e+00,-0.014375
-4.779000e+00,0.0175
-4.778000e+00,0.058125
-4.777000e+00,0.0173438
-4.776000e+00,0.0754688
-4.775000e+00,0.0505469
-4.774000e+00,0.0457031
-4.773000e+00,0.0249219
-4.772000e+00,-0.015
-4.771000e+00,0.0894531
-4.770000e+00,0.116875
-4.769000e+00,0.0171094
-4.768000e+00,-0.0629688
-4.767000e+00,-0.00601563
-4.766000e+00,0.029375
-4.765000e+00,0.0113281
-4.764000e+00,0.0025
-4.763000e+00,-0.0175
-4.762000e+00,-0.0657031
-4.761000e+00,-0.0622656
-4.760000e+00,0.0164844
-4.759000e+00,0.0184375
-4.758000e+00,0.009375
-4.757000e+00,-0.0332031
-4.756000e+00,-0.0873437
-4.755000e+00,-0.0209375
-4.754000e+00,0.0309375
-4.753000e+00,-0.0107031
-4.752000e+00,-0.0600781
-4.751000e+00,0.0338281
-4.750000e+00,-0.0324219
-4.749000e+00,0.0275781
-4.748000e+00,0.0544531
-4.747000e+00,0.05875
-4.746000e+00,0.0722656
-4.745000e+00,0.00617188
-4.744000e+00,0.0257031
-4.743000e+00,0.0420312
-4.742000e+00,0.0839844
-4.741000e+00,0.0886719
-4.740000e+00,0.0285938
-4.739000e+00,-0.0321094
-4.738000e+00,-0.0186719
-4.737000e+00,0.0367188
-4.736000e+00,0.0367188
-4.735000e+00,-0.0336719
-4.734000e+00,-0.0667188
-4.733000e+00,-0.00257813
-4.732000e+00,-0.0228906
-4.731000e+00,-0.016875
-4.730000e+00,-0.00101563
-4.729000e+00,-0.00953125
-4.728000e+00,-0.00367188
-4.727000e+00,-0.0509375
-4.726000e+00,-0.0291406
-4.725000e+00,-0.0217188
-4.724000e+00,0.003125
-4.723000e+00,-0.0411719
-4.722000e+00,0.0522656
-4.721000e+00,-0.0308594
-4.720000e+00,0.00890625
-4.719000e+00,0.0499219
-4.718000e+00,0.0414062
-4.717000e+00,0.0983594
-4.716000e+00,0.0385156
-4.715000e+00,-0.0189062
