TIME,CH1
-5.000000e+00,1.10719
-4.999000e+00,1.28086
-4.998000e+00,1.44008
-4.997000e+00,1.45328
-4.996000e+00,1.32086
-4.995000e+00,0.989844
-4.994000e+00,0.845703
-4.993000e+00,1.15617
-4.992000e+00,1.3075
-4.991000e+00,1.15117
-4.990000e+00,0.985859
-4.989000e+00,0.738047
-4.988000e+00,0.322969
-4.987000e+00,0.0078125
-4.986000e+00,-0.107266
-4.985000e+00,-0.122578
-4.984000e+00,-0.288438
-4.983000e+00,-0.576484
-4.982000e+00,-0.799687
-4.981000e+00,-0.984141
-4.980000e+00,-0.979297
-4.979000e+00,-1.13305
-4.978000e+00,-1.04109
-4.977000e+00,-0.854531
-4.976000e+00,-0.260781
-4.975000e+00,0.419219
-4.974000e+00,0.925078
-4.973000e+00,1.25687
-4.972000e+00,1.22656
-4.971000e+00,1.11789
-4.970000e+00,1.30961
-4.969000e+00,1.36711
-4.968000e+00,1.41789
-4.967000e+00,1.20656
-4.966000e+00,0.836953
-4.965000e+00,0.8975
-4.964000e+00,1.25414
-4.963000e+00,1.25727
-4.962000e+00,1.09047
-4.961000e+00,0.911797
-4.960000e+00,0.597266
-4.959000e+00,0.275547
-4.958000e+00,-0.0335156
-4.957000e+00,-0.0882031
-4.956000e+00,-0.133281
-4.955000e+00,-0.295547
-4.954000e+00,-0.635859
-4.953000e+00,-0.760859
-4.952000e+00,-0.993359
-4.951000e+00,-1.04797
-4.950000e+00,-1.11273
-4.949000e+00,-1.0118
-4.948000e+00,-0.735938
-4.947000e+00,-0.0347656
-4.946000e+00,0.639297
-4.945000e+00,1.00898
-4.944000e+00,1.15469
-4.943000e+00,1.10727
-4.942000e+00,1.16297
-4.941000e+00,1.55883
-4.940000e+00,1.46727
-4.939000e+00,1.3475
-4.938000e+00,1.14273
-4.937000e+00,0.875703
-4.936000e+00,1.10547
-4.935000e+00,1.3382
-4.934000e+00,1.1832
-4.933000e+00,1.0318
-4.932000e+00,0.926406
-4.931000e+00,0.498203
-4.930000e+00,0.119219
-4.929000e+00,-0.0889063
-4.928000e+00,-0.130391
-4.927000e+00,-0.213984
-4.926000e+00,-0.448437
-4.925000e+00,-0.832734
-4.924000e+00,-0.998906
-4.923000e+00,-1.03586
-4.922000e+00,-1.08703
-4.921000e+00,-1.0843
-4.920000e+00,-1.02461
-4.919000e+00,-0.627422
-4.918000e+00,0.0597656
