TIME,CH1
-5.000000e+00,0.0196875
-4.999000e+00,-0.0171875
-4.998000e+00,0.0353125
-4.997000e+00,0.0021875
-4.996000e+00,-0.053125
-4.995000e+00,0.255312
-4.994000e+00,0.197578
-4.993000e+00,0.154844
-4.992000e+00,0.0764844
-4.991000e+00,0.0367969
-4.990000e+00,0.108203
-4.989000e+00,-0.0399219
-4.988000e+00,-0.206719
-4.987000e+00,-0.0494531
-4.986000e+00,-0.0739844
-4.985000e+00,0.0885937
-4.984000e+00,-0.0286719
-4.983000e+00,-0.128828
-4.982000e+00,0.0189844
-4.981000e+00,-0.056875
-4.980000e+00,0.0675
-4.979000e+00,0.021875
-4.978000e+00,0.0021875
-4.977000e+00,-0.00257813
-4.976000e+00,0.091875
-4.975000e+00,0.126797
-4.974000e+00,-0.0379688
-4.973000e+00,-0.167266
-4.972000e+00,-0.0839063
-4.971000e+00,0.14375
-4.970000e+00,-0.0273438
-4.969000e+00,-0.0353125
-4.968000e+00,0.0261719
-4.967000e+00,0.0636719
-4.966000e+00,0.168281
-4.965000e+00,0.225391
-4.964000e+00,0.0798437
-4.963000e+00,0.0917969
-4.962000e+00,0.041875
-4.961000e+00,0.0457813
-4.960000e+00,0.0102344
-4.959000e+00,-0.137578
-4.958000e+00,-0.123984
-4.957000e+00,0.0459375
-4.956000e+00,0.0475
-4.955000e+00,-0.147891
-4.954000e+00,-0.139063
-4.953000e+00,0.0514063
-4.952000e+00,-0.0125781
-4.951000e+00,0.121172
-4.950000e+00,0.018125
-4.949000e+00,-0.0235937
-4.948000e+00,0.0657812
-4.947000e+00,0.0232031
-4.946000e+00,0.0852344
-4.945000e+00,-0.0203125
-4.944000e+00,-0.191016
-4.943000e+00,-0.0807813
-4.942000e+00,0.112812
-4.941000e+00,-0.0174219
-4.940000e+00,-0.0499219
-4.939000e+00,0.0794531
-4.938000e+00,0.173047
-4.937000e+00,0.174844
-4.936000e+00,0.168672
-4.935000e+00,0.01625
-4.934000e+00,0.0834375
-4.933000e+00,0.0286719
-4.932000e+00,0.00984375
-4.931000e+00,0.0473438
-4.930000e+00,-0.08625
-4.929000e+00,-0.151328
-4.928000e+00,0.0403125
-4.927000e+00,0.0794531
-4.926000e+00,-0.206016
-4.925000e+00,-0.170156
-4.924000e+00,0.0704687
-4.923000e+00,0.0615625
-4.922000e+00,0.130391
-4.921000e+00,-0.0541406
-4.920000e+00,-0.0239844
-4.919000e+00,0.102578
-4.918000e+00,0.00578125
-4.917000e+00,0.0367969
-4.916000e+00,0.024375
-4.915000e+00,-0.091875
-4.914000e+00,-0.1525
-4.913000e+00,0.0609375
-4.912000e+00,-0.0265625
-4.911000e+00,-0.0235937
-4.910000e+00,0.0560938
-4.909000e+00,0.329453
-4.908000e+00,0.141406
-4.907000e+00,0.129219
-4.906000e+00,-0.008125
-4.905000e+00,-0.0117969
-4.904000e+00,0.106016
-4.903000e+00,-0.0378125
-4.902000e+00,-0.0485156
-4.901000e+00,0.113828
-4.900000e+00,-0.184453
-4.899000e+00,-0.013125
-4.898000e+00,0.156719
-4.897000e+00,-0.250703
-4.896000e+00,-0.209531
-4.895000e+00,-0.000859375
-4.894000e+00,0.164141
-4.893000e+00,0.217188
-4.892000e+00,-0.0553125
-4.891000e+00,-0.112031
-4.890000e+00,0.135156
-4.889000e+00,-0.025625
-4.888000e+00,-0.00304687
-4.887000e+00,0.0171875
-4.886000e+00,-0.0666406
-4.885000e+00,-0.00476563
-4.884000e+00,-0.0504687
-4.883000e+00,-0.0178125
-4.882000e+00,0.0895312
-4.881000e+00,-0.01375
-4.880000e+00,0.267422
-4.879000e+00,0.154219
-4.878000e+00,0.0444531
-4.877000e+00,0.117344
-4.876000e+00,-0.088125
-4.875000e+00,0.149609
-4.874000e+00,0.0721875
-4.873000e+00,-0.108203
-4.872000e+00,0.0128906
-4.871000e+00,-0.102422
-4.870000e+00,-0.04875
-4.869000e+00,0.131094
-4.868000e+00,-0.151328
-4.867000e+00,-0.221953
-4.866000e+00,-0.0755469
-4.865000e+00,0.213594
-4.864000e+00,0.132266
-4.863000e+00,0.0400781
-4.862000e+00,-0.0677344
-4.861000e+00,-0.00882813
-4.860000e+00,0.0949219
-4.859000e+00,-0.0271875
-4.858000e+00,-0.0798438
-4.857000e+00,-0.00609375
-4.856000e+00,-0.0775
-4.855000e+00,-0.00421875
-4.854000e+00,0.0846094
-4.853000e+00,0.0378125
-4.852000e+00,0.0204688
-4.851000e+00,0.181406
-4.850000e+00,0.154688
-4.849000e+00,0.0763281
-4.848000e+00,0.0784375
-4.847000e+00,-0.112813
-4.846000e+00,0.128594
-4.845000e+00,0.199766
-4.844000e+00,-0.0720313
-4.843000e+00,-0.110938
-4.842000e+00,-0.125547
-4.841000e+00,-0.0139063
-4.840000e+00,0.112031
-4.839000e+00,-0.132266
-4.838000e+00,-0.103516
-4.837000e+00,-0.0833594
-4.836000e+00,0.168047
-4.835000e+00,0.114219
-4.834000e+00,-0.0278906
-4.833000e+00,-0.122969
-4.832000e+00,0.127812
-4.831000e+00,0.102109
-4.830000e+00,-0.0364844
-4.829000e+00,-0.0778906
-4.828000e+00,-0.113828
-4.827000e+00,0.03
-4.826000e+00,0.100156
-4.825000e+00,-0.0578125
-4.824000e+00,0.128594
-4.823000e+00,0.03875
-4.822000e+00,0.0467969
-4.821000e+00,0.194688
-4.820000e+00,0.0399219
-4.819000e+00,0.0128906
-4.818000e+00,0.0572656
-4.817000e+00,0.0467188
-4.816000e+00,0.246797
-4.815000e+00,0.000234375
-4.814000e+00,-0.264062
-4.813000e+00,-0.0157031
-4.812000e+00,0.00726562
-4.811000e+00,-0.175078
-4.810000e+00,-0.0648438
-4.809000e+00,0.0310156
-4.808000e+00,0.00203125
-4.807000e+00,0.197969
-4.806000e+00,-0.00132812
-4.805000e+00,-0.112813
-4.804000e+00,-0.00304687
-4.803000e+00,0.0774219
-4.802000e+00,0.123516
-4.801000e+00,0.0314063
-4.800000e+00,-0.177422
-4.799000e+00,-0.116953
-4.798000e+00,0.0914062
-4.797000e+00,-0.0813281
-4.796000e+00,0.0625
-4.795000e+00,0.0953125
-4.794000e+00,0.106953
-4.793000e+00,0.181406
-4.792000e+00,0.0757031
-4.791000e+00,0.0699219
-4.790000e+00,0.0121875
-4.789000e+00,-0.02125
-4.788000e+00,0.126094
-4.787000e+00,0.140234
-4.786000e+00,-0.0845313
-4.785000e+00,-0.146328
-4.784000e+00,-0.00882813
-4.783000e+00,0.0771094
-4.782000e+00,-0.158203
-4.781000e+00,-0.201953
-4.780000e+00,0.045
-4.779000e+00,0.177188
-4.778000e+00,0.103672
-4.777000e+00,-0.0109375
-4.776000e+00,-0.134297
-4.775000e+00,0.0197656
-4.774000e+00,0.0801562
-4.773000e+00,0.104063
-4.772000e+00,-0.0152344
-4.771000e+00,-0.0776563
-4.770000e+00,-0.0854688
-4.769000e+00,0.0699219
-4.768000e+00,-0.0179687
-4.767000e+00,-0.03625
-4.766000e+00,0.0329687
-4.765000e+00,0.226328
-4.764000e+00,0.111875
-4.763000e+00,0.0810937
-4.762000e+00,0.0720313
-4.761000e+00,-0.0360938
-4.760000e+00,0.183203
-4.759000e+00,0.0671875
-4.758000e+00,-0.00109375
-4.757000e+00,-0.0367969
-4.756000e+00,-0.206797
-4.755000e+00,-0.0350781
-4.754000e+00,0.165078
-4.753000e+00,-0.225781
-4.752000e+00,-0.183672
-4.751000e+00,-0.00609375
-4.750000e+00,0.169609
-4.749000e+00,0.103281
-4.748000e+00,-0.0374219
-4.747000e+00,-0.0289063
-4.746000e+00,0.140859
-4.745000e+00,-0.0117188
-4.744000e+00,0.0703125
-4.743000e+00,-0.0320312
-4.742000e+00,-0.110391
-4.741000e+00,-0.0407031
-4.740000e+00,0.004375
-4.739000e+00,-0.0395312
-4.738000e+00,0.0257812
-4.737000e+00,0.0452344
-4.736000e+00,0.235313
-4.735000e+00,0.129219
-4.734000e+00,0.111328
-4.733000e+00,0.045
-4.732000e+00,0.0622656
-4.731000e+00,0.0930469
-4.730000e+00,0.0523438
-4.729000e+00,-0.134453
-4.728000e+00,-0.0409375
-4.727000e+00,-0.113594
-4.726000e+00,-0.0333594
-4.725000e+00,0.0895312
-4.724000e+00,-0.0380469
-4.723000e+00,-0.139297
-4.722000e+00,-0.0689844
-4.721000e+00,0.0580469
-4.720000e+00,0.114375
-4.719000e+00,-0.0734375
-4.718000e+00,-0.0135156
-4.717000e+00,0.107187
-4.716000e+00,0.07375
-4.715000e+00,0.00320313
-4.714000e+00,-0.0265625
-4.713000e+00,-0.0621094
-4.712000e+00,0.0209375
-4.711000e+00,-0.0726563
-4.710000e+00,0.0488281
-4.709000e+00,0.00304688
-4.708000e+00,-0.0447656
-4.707000e+00,0.228906
-4.706000e+00,0.193672
-4.705000e+00,0.0269531
-4.704000e+00,0.167031
-4.703000e+00,0.0717969
-4.702000e+00,0.106016
-4.701000e+00,-0.0261719
-4.700000e+00,-0.133906
-4.699000e+00,-0.0852344
-4.698000e+00,-0.0397656
-4.697000e+00,-0.0167969
-4.696000e+00,-0.0205469
-4.695000e+00,-0.100781
-4.694000e+00,0.00460937
-4.693000e+00,-0.104844
-4.692000e+00,0.0727344
-4.691000e+00,0.118828
-4.690000e+00,-0.0210938
-4.689000e+00,-0.0302344
-4.688000e+00,0.142344
-4.687000e+00,0.10875
-4.686000e+00,-0.07125
-4.685000e+00,-0.117188
-4.684000e+00,-0.0845313
-4.683000e+00,0.0457813
-4.682000e+00,0.0370313
-4.681000e+00,-0.0178125
-4.680000e+00,0.0539063
-4.679000e+00,0.00226563
-4.678000e+00,0.159297
-4.677000e+00,0.210234
-4.676000e+00,0.133672
-4.675000e+00,0.0517969
-4.674000e+00,0.103359
-4.673000e+00,0.0520313
-4.672000e+00,-0.00828125
-4.671000e+00,-0.130781
-4.670000e+00,-0.129375
-4.669000e+00,-0.0471094
-4.668000e+00,0.154609
-4.667000e+00,-0.19875
-4.666000e+00,-0.113047
-4.665000e+00,0.05875
-4.664000e+00,0.00742187
-4.663000e+00,0.105469
-4.662000e+00,-0.0216406
-4.661000e+00,-0.0708594
-4.660000e+00,0.111484
-4.659000e+00,0.0451563
-4.658000e+00,0.0846875
-4.657000e+00,0.0292188
-4.656000e+00,-0.214922
-4.655000e+00,-0.0896875
-4.654000e+00,0.156016
-4.653000e+00,-0.0786719
-4.652000e+00,0.019375
-4.651000e+00,0.0694531
-4.650000e+00,0.0771094
-4.649000e+00,0.168203
-4.648000e+00,0.166328
-4.647000e+00,0.0584375
-4.646000e+00,0.154297
-4.645000e+00,0.0132812
-4.644000e+00,0.0346875
-4.643000e+00,0.0583594
-4.642000e+00,-0.160859
-4.641000e+00,-0.157344
-4.640000e+00,0.0553125
-4.639000e+00,0.0300781
-4.638000e+00,-0.122734
-4.637000e+00,-0.221719
-4.636000e+00,0.0482813
-4.635000e+00,0.175781
-4.634000e+00,0.090625
-4.633000e+00,-0.0673438
-4.632000e+00,0.005
-4.631000e+00,0.0735156
-4.630000e+00,0.00804688
-4.629000e+00,0.0677344
-4.628000e+00,0.00226563
-4.627000e+00,-0.0945313
-4.626000e+00,-0.10625
-4.625000e+00,0.0280469
-4.624000e+00,0.0264844
-4.623000e+00,-0.0596094
-4.622000e+00,-0.0191406
-4.621000e+00,0.292891
-4.620000e+00,0.181641
-4.619000e+00,0.179531
-4.618000e+00,0.0549219
-4.617000e+00,0.0101563
-4.616000e+00,0.0603125
-4.615000e+00,-0.0469531
-4.614000e+00,-0.0436719
-4.613000e+00,0.0259375
-4.612000e+00,-0.161406
-4.611000e+00,0.0421094
-4.610000e+00,0.12
-4.609000e+00,-0.207578
-4.608000e+00,-0.230859
-4.607000e+00,-0.00375
-4.606000e+00,0.178516
-4.605000e+00,0.169375
-4.604000e+00,-0.0848438
-4.603000e+00,-0.0621094
-4.602000e+00,0.148047
-4.601000e+00,0.02125
-4.600000e+00,-0.0578125
-4.599000e+00,0.0278906
-4.598000e+00,-0.0640625
-4.597000e+00,-0.0230469
-4.596000e+00,-0.00765625
-4.595000e+00,-0.05375
-4.594000e+00,0.0428125
-4.593000e+00,-0.0345312
-4.592000e+00,0.323047
-4.591000e+00,0.233594
-4.590000e+00,0.0349219
-4.589000e+00,0.0560156
-4.588000e+00,0.000625
-4.587000e+00,0.0673437
-4.586000e+00,0.0626562
-4.585000e+00,-0.152734
-4.584000e+00,0.004375
-4.583000e+00,-0.0634375
-4.582000e+00,-0.0238281
-4.581000e+00,0.0520313
-4.580000e+00,-0.110938
-4.579000e+00,-0.163984
-4.578000e+00,-0.0869531
-4.577000e+00,0.1875
-4.576000e+00,0.139453
-4.575000e+00,-0.0102344
-4.574000e+00,-0.102344
-4.573000e+00,0.0907031
-4.572000e+00,0.0678906
-4.571000e+00,-0.0802344
-4.570000e+00,-0.0576562
-4.569000e+00,-0.0230469
-4.568000e+00,0.0694531
-4.567000e+00,-0.0646094
-4.566000e+00,-0.0370313
-4.565000e+00,0.071875
-4.564000e+00,0.0546875
-4.563000e+00,0.20125
-4.562000e+00,0.182422
-4.561000e+00,0.0407031
-4.560000e+00,0.105078
-4.559000e+00,-0.0407031
-4.558000e+00,0.102578
-4.557000e+00,0.0809375
-4.556000e+00,-0.0621094
-4.555000e+00,-0.103281
-4.554000e+00,-0.0492969
-4.553000e+00,-0.0658594
-4.552000e+00,0.0570313
-4.551000e+00,-0.139531
-4.550000e+00,-0.0610937
-4.549000e+00,-0.0775
-4.548000e+00,0.162969
-4.547000e+00,0.100625
-4.546000e+00,-0.00226563
-4.545000e+00,-0.08
-4.544000e+00,0.0928125
-4.543000e+00,0.102344
-4.542000e+00,-0.0971094
-4.541000e+00,-0.0589844
-4.540000e+00,-0.0741406
-4.539000e+00,-0.0104688
-4.538000e+00,-0.0103906
-4.537000e+00,-0.00734375
-4.536000e+00,0.147031
-4.535000e+00,0.167109
-4.534000e+00,0.0790625
-4.533000e+00,0.153438
-4.532000e+00,0.0200781
-4.531000e+00,-0.00554687
-4.530000e+00,0.019375
-4.529000e+00,0.0696875
-4.528000e+00,0.085625
-4.527000e+00,0.0541406
-4.526000e+00,-0.147109
-4.525000e+00,-0.0605469
-4.524000e+00,0.0601563
-4.523000e+00,-0.122578
-4.522000e+00,-0.166563
-4.521000e+00,0.0503906
-4.520000e+00,-0.0207031
-4.519000e+00,0.155078
-4.518000e+00,0.0524219
-4.517000e+00,-0.0945313
-4.516000e+00,-0.0546875
-4.515000e+00,0.136953
-4.514000e+00,0.08875
-4.513000e+00,0.006875
-4.512000e+00,-0.0539062
-4.511000e+00,-0.167656
-4.510000e+00,0.0140625
-4.509000e+00,0.0442188
-4.508000e+00,-0.0475
-4.507000e+00,0.127266
-4.506000e+00,0.162578
-4.505000e+00,0.0599219
-4.504000e+00,0.158125
-4.503000e+00,0.0471875
-4.502000e+00,-0.0525781
-4.501000e+00,0.101719
-4.500000e+00,0.0379688
-4.499000e+00,0.133438
-4.498000e+00,0.0721875
-4.497000e+00,-0.269922
-4.496000e+00,-0.048125
-4.495000e+00,0.144297
-4.494000e+00,-0.239375
-4.493000e+00,-0.17
-4.492000e+00,0.0170313
-4.491000e+00,0.101953
-4.490000e+00,0.197422
-4.489000e+00,0.0296094
-4.488000e+00,-0.154609
-4.487000e+00,0.0417188
-4.486000e+00,-7.8125e-05
-4.485000e+00,0.0914062
-4.484000e+00,0.0916406
-4.483000e+00,-0.0982813
-4.482000e+00,-0.127656
-4.481000e+00,0.0213281
-4.480000e+00,-0.0614844
-4.479000e+00,0.085
-4.478000e+00,0.0276563
-4.477000e+00,0.161406
-4.476000e+00,0.189219
-4.475000e+00,0.0935938
-4.474000e+00,0.063125
-4.473000e+00,-0.100078
-4.472000e+00,0.0533594
-4.471000e+00,0.151719
-4.470000e+00,0.0302344
-4.469000e+00,-0.025625
-4.468000e+00,-0.177578
-4.467000e+00,-0.034375
-4.466000e+00,0.145703
-4.465000e+00,-0.134844
-4.464000e+00,-0.187344
-4.463000e+00,-0.0786719
-4.462000e+00,0.177734
-4.461000e+00,0.10875
-4.460000e+00,-0.0846875
-4.459000e+00,-0.0265625
-4.458000e+00,0.0853906
-4.457000e+00,0.0288281
-4.456000e+00,0.0892969
-4.455000e+00,-0.0685938
-4.454000e+00,-0.0714063
-4.453000e+00,-0.00539062
-4.452000e+00,-0.0405469
-4.451000e+00,0.0535938
-4.450000e+00,0.00984375
-4.449000e+00,-0.0128906
-4.448000e+00,0.186484
-4.447000e+00,0.184609
-4.446000e+00,0.0333594
-4.445000e+00,0.141641
-4.444000e+00,-0.137344
-4.443000e+00,0.169219
-4.442000e+00,0.152891
-4.441000e+00,-0.0463281
-4.440000e+00,-0.0805469
-4.439000e+00,-0.137578
-4.438000e+00,-0.094375
-4.437000e+00,0.0575781
-4.436000e+00,-0.0613281
-4.435000e+00,-0.0632813
-4.434000e+00,-0.0905469
-4.433000e+00,0.148203
-4.432000e+00,0.056875
-4.431000e+00,-0.10125
-4.430000e+00,-0.0115625
-4.429000e+00,0.149141
-4.428000e+00,0.0710937
-4.427000e+00,0.0196875
-4.426000e+00,-0.0797656
-4.425000e+00,-0.110313
-4.424000e+00,0.05
-4.423000e+00,-0.0453906
-4.422000e+00,0.0139063
-4.421000e+00,0.0733594
-4.420000e+00,-0.0224219
-4.419000e+00,0.210859
-4.418000e+00,0.198359
-4.417000e+00,0.0354688
-4.416000e+00,0.0557031
-4.415000e+00,0.0189062
-4.414000e+00,0.0907031
-4.413000e+00,0.174844
-4.412000e+00,-0.153828
-4.411000e+00,-0.131953
-4.410000e+00,-0.00265625
-4.409000e+00,-0.0442188
-4.408000e+00,-0.146094
-4.407000e+00,-0.0275
-4.406000e+00,0.0233594
-4.405000e+00,0.00882813
-4.404000e+00,0.0766406
-4.403000e+00,0.0574219
-4.402000e+00,-0.0860156
-4.401000e+00,0.0139063
-4.400000e+00,0.0521875
-4.399000e+00,0.108516
-4.398000e+00,-0.0242187
-4.397000e+00,-0.117109
-4.396000e+00,-0.0703125
-4.395000e+00,0.0683594
-4.394000e+00,-0.0517969
-4.393000e+00,0.0567969
-4.392000e+00,0.0367969
-4.391000e+00,0.0640625
-4.390000e+00,0.121172
-4.389000e+00,0.159922
-4.388000e+00,0.0034375
-4.387000e+00,0.118125
-4.386000e+00,0.135156
-4.385000e+00,0.137109
-4.384000e+00,-0.0364844
-4.383000e+00,-0.0716406
-4.382000e+00,-0.199141
-4.381000e+00,-0.0178125
-4.380000e+00,0.0452344
-4.379000e+00,-0.197422
-4.378000e+00,-0.162578
-4.377000e+00,0.124453
-4.376000e+00,0.0469531
-4.375000e+00,0.119609
-4.374000e+00,-0.00476563
-4.373000e+00,-0.0286719
-4.372000e+00,0.0255469
-4.371000e+00,0.0533594
-4.370000e+00,0.0854687
-4.369000e+00,0.0327344
-4.368000e+00,-0.130547
-4.367000e+00,-0.107031
-4.366000e+00,0.030625
-4.365000e+00,-0.0225
-4.364000e+00,-0.075
-4.363000e+00,0.140625
-4.362000e+00,0.159688
-4.361000e+00,0.0957812
-4.360000e+00,0.174297
-4.359000e+00,0.0802344
-4.358000e+00,0.0926562
-4.357000e+00,0.0704687
-4.356000e+00,-0.039375
-4.355000e+00,0.0189844
-4.354000e+00,-0.0778125
-4.353000e+00,-0.169844
-4.352000e+00,0.0510156
-4.351000e+00,0.0790625
-4.350000e+00,-0.178516
-4.349000e+00,-0.144375
-4.348000e+00,-0.09125
-4.347000e+00,0.152891
-4.346000e+00,0.190156
-4.345000e+00,-0.0559375
-4.344000e+00,-0.0613281
-4.343000e+00,0.113437
-4.342000e+00,0.0321875
-4.341000e+00,0.0034375
-4.340000e+00,0.0238281
-4.339000e+00,-0.113203
-4.338000e+00,-0.0239844
-4.337000e+00,0.0332812
-4.336000e+00,-0.036875
-4.335000e+00,0.00453125
-4.334000e+00,-0.0405469
-4.333000e+00,0.220547
-4.332000e+00,0.176641
-4.331000e+00,0.0986719
-4.330000e+00,0.0957031
-4.329000e+00,0.0947656
-4.328000e+00,0.0414844
-4.327000e+00,0.01875
-4.326000e+00,-0.122578
-4.325000e+00,-0.0164844
-4.324000e+00,-0.109922
-4.323000e+00,0.0430469
-4.322000e+00,0.00765625
-4.321000e+00,-0.083125
-4.320000e+00,-0.24625
-4.319000e+00,-0.0892969
-4.318000e+00,0.189609
-4.317000e+00,0.145859
-4.316000e+00,-0.00171875
-4.315000e+00,-0.0392187
-4.314000e+00,0.0722656
-4.313000e+00,0.140859
-4.312000e+00,-0.106797
