TIME,CH1
-5.000000e+00,-0.0761719
-4.999000e+00,-0.188438
-4.998000e+00,-0.0440625
-4.997000e+00,0.135234
-4.996000e+00,0.111875
-4.995000e+00,0.0169531
-4.994000e+00,0.0404687
-4.993000e+00,0.261016
-4.992000e+00,0.121797
-4.991000e+00,-0.106016
-4.990000e+00,-0.000703125
-4.989000e+00,0.045
-4.988000e+00,-0.0664062
-4.987000e+00,0.0665625
-4.986000e+00,0.140469
-4.985000e+00,0.0435938
-4.984000e+00,-0.03125
-4.983000e+00,0.12625
-4.982000e+00,0.158516
-4.981000e+00,0.00179687
-4.980000e+00,0.0685156
-4.979000e+00,0.0239844
-4.978000e+00,0.0892969
-4.977000e+00,0.0191406
-4.976000e+00,0.080625
-4.975000e+00,-0.125156
-4.974000e+00,-0.185781
-4.973000e+00,-0.0889063
-4.972000e+00,-0.0990625
-4.971000e+00,-0.088125
-4.970000e+00,-0.18125
-4.969000e+00,-0.0760938
-4.968000e+00,0.214922
-4.967000e+00,0.0963281
-4.966000e+00,-0.0391406
-4.965000e+00,0.139063
-4.964000e+00,0.220391
-4.963000e+00,0.0805469
-4.962000e+00,-0.0733594
-4.961000e+00,-0.0385937
-4.960000e+00,0.0447656
-4.959000e+00,-0.00210938
-4.958000e+00,0.0232031
-4.957000e+00,0.129219
-4.956000e+00,0.0205469
-4.955000e+00,0.00320313
-4.954000e+00,0.171563
-4.953000e+00,0.0321875
-4.952000e+00,0.0276563
-4.951000e+00,0.146484
-4.950000e+00,-0.00710937
-4.949000e+00,0.140469
-4.948000e+00,-0.0235937
-4.947000e+00,0.0313281
-4.946000e+00,-0.0123437
-4.945000e+00,-0.224844
-4.944000e+00,-0.1675
-4.943000e+00,-0.0683594
-4.942000e+00,-0.154219
-4.941000e+00,-0.0976563
-4.940000e+00,0.0183594
-4.939000e+00,0.111484
-4.938000e+00,0.120391
-4.937000e+00,-0.013125
-4.936000e+00,0.0985937
-4.935000e+00,0.247969
-4.934000e+00,0.0196875
-4.933000e+00,-0.11875
-4.932000e+00,0.0376563
-4.931000e+00,0.0996094
-4.930000e+00,-0.0059375
-4.929000e+00,0.018125
-4.928000e+00,0.0539063
-4.927000e+00,0.0778125
-4.926000e+00,0.0520313
-4.925000e+00,0.0741406
-4.924000e+00,0.0148437
-4.923000e+00,-0.00539062
-4.922000e+00,0.1925
-4.921000e+00,0.103516
-4.920000e+00,0.0173438
-4.919000e+00,-0.0327344
-4.918000e+00,0.165469
-4.917000e+00,-0.0102344
-4.916000e+00,-0.275156
-4.915000e+00,-0.232266
-4.914000e+00,-0.0489062
-4.913000e+00,-0.108984
-4.912000e+00,-0.149219
-4.911000e+00,0.00867188
-4.910000e+00,0.131328
-4.909000e+00,0.0823437
-4.908000e+00,0.028125
-4.907000e+00,0.119844
-4.906000e+00,0.184922
-4.905000e+00,0.0642188
-4.904000e+00,-0.0871875
-4.903000e+00,0.00804688
-4.902000e+00,0.0932031
-4.901000e+00,0.0317969
-4.900000e+00,-0.0508594
-4.899000e+00,0.0247656
-4.898000e+00,0.0959375
-4.897000e+00,0.0986719
-4.896000e+00,0.0749219
-4.895000e+00,-0.0459375
-4.894000e+00,0.07625
-4.893000e+00,0.190625
-4.892000e+00,0.144141
-4.891000e+00,-0.0547656
-4.890000e+00,-0.0588281
-4.889000e+00,0.281797
-4.888000e+00,-0.0642969
-4.887000e+00,-0.374766
-4.886000e+00,-0.190391
-4.885000e+00,-0.0327344
-4.884000e+00,-0.0652344
-4.883000e+00,-0.158359
-4.882000e+00,-0.001875
-4.881000e+00,0.176797
-4.880000e+00,0.110078
-4.879000e+00,-0.0452344
-4.878000e+00,0.101328
-4.877000e+00,0.199922
-4.876000e+00,0.0232031
-4.875000e+00,-0.0972656
-4.874000e+00,0.0432031
-4.873000e+00,0.136719
-4.872000e+00,0.00609375
-4.871000e+00,-0.0716406
-4.870000e+00,0.0651562
-4.869000e+00,0.159063
-4.868000e+00,0.0702344
-4.867000e+00,-0.005
-4.866000e+00,-0.0772656
-4.865000e+00,0.162812
-4.864000e+00,0.176016
-4.863000e+00,0.101562
-4.862000e+00,-0.0821094
-4.861000e+00,0.0695313
-4.860000e+00,0.27375
-4.859000e+00,-0.153828
-4.858000e+00,-0.392969
-4.857000e+00,-0.116797
-4.856000e+00,0.00242188
-4.855000e+00,-0.129766
-4.854000e+00,-0.190781
-4.853000e+00,0.0191406
-4.852000e+00,0.182422
-4.851000e+00,0.0389844
-4.850000e+00,-0.0195312
-4.849000e+00,0.142344
-4.848000e+00,0.139688
-4.847000e+00,0.0770312
-4.846000e+00,-0.0535938
-4.845000e+00,0.00226563
-4.844000e+00,0.149922
-4.843000e+00,0.005
-4.842000e+00,-0.133672
-4.841000e+00,0.0854687
-4.840000e+00,0.135938
-4.839000e+00,0.0572656
-4.838000e+00,-0.00304687
-4.837000e+00,-0.0170312
-4.836000e+00,0.189453
-4.835000e+00,0.148828
-4.834000e+00,0.065
-4.833000e+00,0.00101562
-4.832000e+00,0.0185937
-4.831000e+00,0.190391
-4.830000e+00,-0.143203
-4.829000e+00,-0.29875
-4.828000e+00,-0.133125
-4.827000e+00,0.01625
-4.826000e+00,-0.184375
-4.825000e+00,-0.153047
-4.824000e+00,0.0660156
-4.823000e+00,0.0926562
-4.822000e+00,0.110156
-4.821000e+00,-0.0364844
-4.820000e+00,0.039375
-4.819000e+00,0.185
-4.818000e+00,0.0549219
-4.817000e+00,-0.0121875
-4.816000e+00,0.03375
-4.815000e+00,0.0778125
-4.814000e+00,0.0446094
-4.813000e+00,-0.113203
-4.812000e+00,0.0647656
-4.811000e+00,0.195234
-4.810000e+00,-0.00515625
-4.809000e+00,-0.0495312
-4.808000e+00,0.0865625
-4.807000e+00,0.161094
-4.806000e+00,0.0846094
-4.805000e+00,0.155625
-4.804000e+00,-0.0259375
-4.803000e+00,0.039375
