TIME,CH1
-5.000000e+00,-0.226641
-4.999000e+00,-0.325703
-4.998000e+00,-0.309766
-4.997000e+00,-0.145078
-4.996000e+00,0.00578125
-4.995000e+00,-0.0447656
-4.994000e+00,-0.04
-4.993000e+00,0.00867188
-4.992000e+00,0.0660156
-4.991000e+00,0.179922
-4.990000e+00,0.358906
-4.989000e+00,0.402266
-4.988000e+00,0.477109
-4.987000e+00,0.534687
-4.986000e+00,0.389141
-4.985000e+00,0.184141
-4.984000e+00,0.154688
-4.983000e+00,0.258672
-4.982000e+00,0.199688
-4.981000e+00,0.0525781
-4.980000e+00,-0.0483594
-4.979000e+00,-0.0982813
-4.978000e+00,-0.250547
-4.977000e+00,-0.342422
-4.976000e+00,-0.242344
-4.975000e+00,-0.235703
-4.974000e+00,-0.317969
-4.973000e+00,-0.237266
-4.972000e+00,-0.144766
-4.971000e+00,0.0220313
-4.970000e+00,-0.0385937
-4.969000e+00,-0.0669531
-4.968000e+00,0.00359375
-4.967000e+00,0.0951562
-4.966000e+00,0.182188
-4.965000e+00,0.401953
-4.964000e+00,0.50375
-4.963000e+00,0.491484
-4.962000e+00,0.443281
-4.961000e+00,0.362109
-4.960000e+00,0.118906
-4.959000e+00,0.203594
-4.958000e+00,0.257031
-4.957000e+00,0.189844
-4.956000e+00,0.0696875
-4.955000e+00,-0.0388281
-4.954000e+00,-0.218438
-4.953000e+00,-0.307031
-4.952000e+00,-0.291328
-4.951000e+00,-0.221484
-4.950000e+00,-0.215703
-4.949000e+00,-0.270156
-4.948000e+00,-0.213906
-4.947000e+00,-0.0899219
-4.946000e+00,-0.0525781
-4.945000e+00,-0.085625
-4.944000e+00,-0.0984375
-4.943000e+00,0.08
-4.942000e+00,0.170234
-4.941000e+00,0.207891
-4.940000e+00,0.423906
-4.939000e+00,0.506953
-4.938000e+00,0.4725
-4.937000e+00,0.355469
-4.936000e+00,0.340078
-4.935000e+00,0.153672
-4.934000e+00,0.226328
-4.933000e+00,0.280469
-4.932000e+00,0.181094
-4.931000e+00,0.0332812
-4.930000e+00,-0.0639063
-4.929000e+00,-0.301875
-4.928000e+00,-0.296797
-4.927000e+00,-0.237109
-4.926000e+00,-0.225078
-4.925000e+00,-0.227344
-4.924000e+00,-0.277734
-4.923000e+00,-0.21125
-4.922000e+00,-0.0657813
-4.921000e+00,-0.0825
-4.920000e+00,-0.0759375
-4.919000e+00,-0.0510938
-4.918000e+00,0.0947656
-4.917000e+00,0.168984
-4.916000e+00,0.275
-4.915000e+00,0.457734
-4.914000e+00,0.511328
-4.913000e+00,0.405391
-4.912000e+00,0.341406
-4.911000e+00,0.279688
-4.910000e+00,0.196406
-4.909000e+00,0.268906
-4.908000e+00,0.270859
-4.907000e+00,0.165938
-4.906000e+00,0.00359375
-4.905000e+00,-0.129609
-4.904000e+00,-0.320859
-4.903000e+00,-0.330234
-4.902000e+00,-0.226641
-4.901000e+00,-0.189453
-4.900000e+00,-0.218203
-4.899000e+00,-0.257656
-4.898000e+00,-0.178594
-4.897000e+00,-0.0930469
-4.896000e+00,-0.059375
-4.895000e+00,-0.131562
-4.894000e+00,-0.0333594
-4.893000e+00,0.0945312
-4.892000e+00,0.205234
-4.891000e+00,0.406953
-4.890000e+00,0.469766
-4.889000e+00,0.423828
-4.888000e+00,0.386797
-4.887000e+00,0.356094
-4.886000e+00,0.241953
-4.885000e+00,0.223438
-4.884000e+00,0.302578
-4.883000e+00,0.289609
-4.882000e+00,0.143516
-4.881000e+00,-0.105859
-4.880000e+00,-0.168828
-4.879000e+00,-0.317734
-4.878000e+00,-0.332578
-4.877000e+00,-0.164766
-4.876000e+00,-0.150938
-4.875000e+00,-0.243281
-4.874000e+00,-0.303984
-4.873000e+00,-0.188828
-4.872000e+00,-0.0626563
-4.871000e+00,-0.0809375
-4.870000e+00,-0.0578125
-4.869000e+00,0.0203125
-4.868000e+00,0.104453
-4.867000e+00,0.225547
-4.866000e+00,0.386328
-4.865000e+00,0.443516
-4.864000e+00,0.415469
-4.863000e+00,0.419219
-4.862000e+00,0.35375
-4.861000e+00,0.217031
-4.860000e+00,0.233906
-4.859000e+00,0.335391
-4.858000e+00,0.263906
-4.857000e+00,0.0485156
-4.856000e+00,-0.129609
-4.855000e+00,-0.208281
-4.854000e+00,-0.286094
-4.853000e+00,-0.314219
-4.852000e+00,-0.163203
-4.851000e+00,-0.122813
-4.850000e+00,-0.277109
-4.849000e+00,-0.284687
-4.848000e+00,-0.168047
-4.847000e+00,-0.0679688
-4.846000e+00,-0.100625
-4.845000e+00,-0.0803906
-4.844000e+00,0.03
-4.843000e+00,0.183594
-4.842000e+00,0.293281
-4.841000e+00,0.355469
-4.840000e+00,0.412031
-4.839000e+00,0.436484
-4.838000e+00,0.432266
-4.837000e+00,0.355313
-4.836000e+00,0.174297
-4.835000e+00,0.243125
-4.834000e+00,0.375859
-4.833000e+00,0.2075
-4.832000e+00,-0.0553125
-4.831000e+00,-0.101172
-4.830000e+00,-0.229531
-4.829000e+00,-0.308984
-4.828000e+00,-0.236172
-4.827000e+00,-0.150781
-4.826000e+00,-0.143437
-4.825000e+00,-0.315078
-4.824000e+00,-0.333125
-4.823000e+00,-0.149219
-4.822000e+00,-0.0333594
-4.821000e+00,-0.0596094
-4.820000e+00,-0.0399219
-4.819000e+00,0.0722656
-4.818000e+00,0.243828
-4.817000e+00,0.229844
-4.816000e+00,0.409297
-4.815000e+00,0.411016
-4.814000e+00,0.390391
-4.813000e+00,0.377031
-4.812000e+00,0.360547
-4.811000e+00,0.204766
-4.810000e+00,0.297969
-4.809000e+00,0.335781
-4.808000e+00,0.0986719
-4.807000e+00,-0.108984
-4.806000e+00,-0.0917188
-4.805000e+00,-0.243281
-4.804000e+00,-0.249922
-4.803000e+00,-0.182891
-4.802000e+00,-0.179922
-4.801000e+00,-0.227344
-4.800000e+00,-0.3625
-4.799000e+00,-0.259453
-4.798000e+00,-0.0828906
-4.797000e+00,-0.0524219
-4.796000e+00,-0.0634375
-4.795000e+00,-0.0236719
-4.794000e+00,0.148828
-4.793000e+00,0.218359
-4.792000e+00,0.224453
-4.791000e+00,0.393906
-4.790000e+00,0.448047
-4.789000e+00,0.400547
-4.788000e+00,0.374922
-4.787000e+00,0.329219
-4.786000e+00,0.274219
-4.785000e+00,0.285078
-4.784000e+00,0.232578
-4.783000e+00,0.0551563
-4.782000e+00,-0.0560938
-4.781000e+00,-0.0839063
-4.780000e+00,-0.282187
-4.779000e+00,-0.275
-4.778000e+00,-0.154609
-4.777000e+00,-0.154688
-4.776000e+00,-0.302969
-4.775000e+00,-0.374375
-4.774000e+00,-0.192422
-4.773000e+00,-0.0984375
-4.772000e+00,-0.0564844
-4.771000e+00,-0.019375
-4.770000e+00,0.045
-4.769000e+00,0.142734
-4.768000e+00,0.173047
-4.767000e+00,0.249063
-4.766000e+00,0.409531
-4.765000e+00,0.443125
-4.764000e+00,0.424219
-4.763000e+00,0.380547
-4.762000e+00,0.347109
-4.761000e+00,0.243438
-4.760000e+00,0.284688
-4.759000e+00,0.151484
-4.758000e+00,0.0302344
-4.757000e+00,-0.0696875
-4.756000e+00,-0.109219
-4.755000e+00,-0.279609
-4.754000e+00,-0.209687
-4.753000e+00,-0.147422
-4.752000e+00,-0.223906
-4.751000e+00,-0.385234
-4.750000e+00,-0.336406
-4.749000e+00,-0.142812
-4.748000e+00,0.00125
-4.747000e+00,-0.043125
-4.746000e+00,-0.0323437
-4.745000e+00,0.0105469
-4.744000e+00,0.113203
-4.743000e+00,0.168984
-4.742000e+00,0.346484
-4.741000e+00,0.403672
-4.740000e+00,0.434609
-4.739000e+00,0.476719
-4.738000e+00,0.420156
-4.737000e+00,0.215469
-4.736000e+00,0.231953
-4.735000e+00,0.248359
-4.734000e+00,0.144531
-4.733000e+00,0.0247656
-4.732000e+00,-0.0366406
-4.731000e+00,-0.15625
-4.730000e+00,-0.238672
-4.729000e+00,-0.273672
-4.728000e+00,-0.191641
-4.727000e+00,-0.218672
-4.726000e+00,-0.338203
-4.725000e+00,-0.316641
-4.724000e+00,-0.134453
-4.723000e+00,0.0183594
-4.722000e+00,-0.03625
-4.721000e+00,-0.0625
-4.720000e+00,0.0425
-4.719000e+00,0.1575
-4.718000e+00,0.163984
-4.717000e+00,0.358359
-4.716000e+00,0.429375
-4.715000e+00,0.468594
-4.714000e+00,0.498906
-4.713000e+00,0.390781
-4.712000e+00,0.135156
-4.711000e+00,0.221953
-4.710000e+00,0.276875
-4.709000e+00,0.163047
-4.708000e+00,0.00867188
-4.707000e+00,-0.0957813
-4.706000e+00,-0.190391
-4.705000e+00,-0.220547
-4.704000e+00,-0.283906
-4.703000e+00,-0.209531
-4.702000e+00,-0.248203
-4.701000e+00,-0.322266
-4.700000e+00,-0.275
-4.699000e+00,-0.0696875
-4.698000e+00,0.0348437
-4.697000e+00,-0.0296094
-4.696000e+00,-0.130937
-4.695000e+00,0.07375
-4.694000e+00,0.197188
-4.693000e+00,0.217266
-4.692000e+00,0.337031
-4.691000e+00,0.452656
-4.690000e+00,0.498906
-4.689000e+00,0.456328
-4.688000e+00,0.330781
-4.687000e+00,0.122734
-4.686000e+00,0.223828
-4.685000e+00,0.270078
-4.684000e+00,0.122031
-4.683000e+00,0.0117188
-4.682000e+00,-0.0391406
-4.681000e+00,-0.213906
-4.680000e+00,-0.270156
-4.679000e+00,-0.260234
-4.678000e+00,-0.235703
-4.677000e+00,-0.298359
-4.676000e+00,-0.334141
-4.675000e+00,-0.198047
-4.674000e+00,-0.00632812
-4.673000e+00,0.0117188
-4.672000e+00,-0.0504687
-4.671000e+00,-0.105859
-4.670000e+00,0.0257812
-4.669000e+00,0.184922
-4.668000e+00,0.244844
-4.667000e+00,0.422734
-4.666000e+00,0.531172
-4.665000e+00,0.462422
-4.664000e+00,0.354844
-4.663000e+00,0.327109
-4.662000e+00,0.163047
-4.661000e+00,0.217813
-4.660000e+00,0.2375
-4.659000e+00,0.116719
-4.658000e+00,0.0273438
-4.657000e+00,-0.0630469
-4.656000e+00,-0.324141
-4.655000e+00,-0.273281
-4.654000e+00,-0.206172
-4.653000e+00,-0.228281
-4.652000e+00,-0.322813
-4.651000e+00,-0.316016
-4.650000e+00,-0.163828
-4.649000e+00,-0.0228906
-4.648000e+00,-0.0199219
-4.647000e+00,-0.0747656
-4.646000e+00,-0.0446094
-4.645000e+00,0.0846875
-4.644000e+00,0.192891
-4.643000e+00,0.316563
-4.642000e+00,0.451094
-4.641000e+00,0.492109
-4.640000e+00,0.46125
-4.639000e+00,0.329219
-4.638000e+00,0.227891
-4.637000e+00,0.223047
-4.636000e+00,0.258672
-4.635000e+00,0.201875
-4.634000e+00,0.120234
-4.633000e+00,-0.00492188
-4.632000e+00,-0.0897656
-4.631000e+00,-0.332344
-4.630000e+00,-0.33375
-4.629000e+00,-0.176016
-4.628000e+00,-0.21125
-4.627000e+00,-0.318359
-4.626000e+00,-0.238281
-4.625000e+00,-0.124531
-4.624000e+00,-0.0113281
-4.623000e+00,-0.138125
-4.622000e+00,-0.113672
-4.621000e+00,0.0314063
-4.620000e+00,0.125469
-4.619000e+00,0.167422
-4.618000e+00,0.379531
-4.617000e+00,0.4725
-4.616000e+00,0.495391
-4.615000e+00,0.376094
-4.614000e+00,0.369297
-4.613000e+00,0.180313
-4.612000e+00,0.218438
-4.611000e+00,0.304375
-4.610000e+00,0.239922
-4.609000e+00,0.120469
-4.608000e+00,-0.0550781
-4.607000e+00,-0.218203
-4.606000e+00,-0.335313
-4.605000e+00,-0.332188
-4.604000e+00,-0.165391
-4.603000e+00,-0.194375
-4.602000e+00,-0.239766
-4.601000e+00,-0.237422
-4.600000e+00,-0.152578
-4.599000e+00,-0.0498437
-4.598000e+00,-0.114219
-4.597000e+00,-0.128047
-4.596000e+00,0.0636719
-4.595000e+00,0.139063
-4.594000e+00,0.231016
-4.593000e+00,0.457891
-4.592000e+00,0.49625
-4.591000e+00,0.385156
-4.590000e+00,0.375078
-4.589000e+00,0.363203
-4.588000e+00,0.185547
-4.587000e+00,0.232969
-4.586000e+00,0.316328
-4.585000e+00,0.267031
-4.584000e+00,0.03375
-4.583000e+00,-0.0972656
-4.582000e+00,-0.265469
-4.581000e+00,-0.316797
-4.580000e+00,-0.281562
-4.579000e+00,-0.201563
-4.578000e+00,-0.163359
-4.577000e+00,-0.247422
-4.576000e+00,-0.2525
-4.575000e+00,-0.121016
-4.574000e+00,-0.08875
-4.573000e+00,-0.0864063
-4.572000e+00,-0.0589844
-4.571000e+00,0.0517969
-4.570000e+00,0.162578
-4.569000e+00,0.287813
-4.568000e+00,0.442188
-4.567000e+00,0.471484
-4.566000e+00,0.403906
-4.565000e+00,0.383203
-4.564000e+00,0.315156
-4.563000e+00,0.198359
-4.562000e+00,0.249297
-4.561000e+00,0.346953
-4.560000e+00,0.210859
-4.559000e+00,-0.0364844
-4.558000e+00,-0.151172
-4.557000e+00,-0.272266
-4.556000e+00,-0.293047
-4.555000e+00,-0.243359
-4.554000e+00,-0.162969
-4.553000e+00,-0.157422
-4.552000e+00,-0.327344
-4.551000e+00,-0.249688
-4.550000e+00,-0.0874219
-4.549000e+00,-0.0452344
-4.548000e+00,-0.0778125
-4.547000e+00,-0.0963281
-4.546000e+00,0.0755469
-4.545000e+00,0.271094
-4.544000e+00,0.304531
-4.543000e+00,0.386563
-4.542000e+00,0.423516
-4.541000e+00,0.409844
-4.540000e+00,0.384375
-4.539000e+00,0.313438
-4.538000e+00,0.195078
-4.537000e+00,0.316016
-4.536000e+00,0.346172
-4.535000e+00,0.121641
-4.534000e+00,-0.101797
-4.533000e+00,-0.147109
-4.532000e+00,-0.297891
-4.531000e+00,-0.282969
-4.530000e+00,-0.153438
-4.529000e+00,-0.148828
-4.528000e+00,-0.26
-4.527000e+00,-0.317578
-4.526000e+00,-0.227578
-4.525000e+00,-0.0827344
-4.524000e+00,-0.045
-4.523000e+00,-0.0764844
-4.522000e+00,-0.0444531
-4.521000e+00,0.114766
-4.520000e+00,0.294609
-4.519000e+00,0.276562
-4.518000e+00,0.361328
-4.517000e+00,0.426953
-4.516000e+00,0.455234
-4.515000e+00,0.38875
-4.514000e+00,0.286016
-4.513000e+00,0.2425
-4.512000e+00,0.339531
-4.511000e+00,0.251797
-4.510000e+00,0.0315625
-4.509000e+00,-0.132891
-4.508000e+00,-0.113281
-4.507000e+00,-0.28625
-4.506000e+00,-0.275781
-4.505000e+00,-0.141875
-4.504000e+00,-0.157969
-4.503000e+00,-0.314688
-4.502000e+00,-0.365156
-4.501000e+00,-0.1825
-4.500000e+00,-0.0273438
-4.499000e+00,-0.0563281
-4.498000e+00,-0.0653906
-4.497000e+00,0.00320313
-4.496000e+00,0.177344
-4.495000e+00,0.224453
-4.494000e+00,0.327891
-4.493000e+00,0.415313
